ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.00
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.01
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.01
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.02
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.03
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.03
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.04
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.05
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.06
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.06
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.07
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.08
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.08
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.09
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.10
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.11
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.11
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.12
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.13
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.13
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.13
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.14
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.15
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.15
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.16
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.17
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.18
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.18
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.19
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.20
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.20
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.21
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.22
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.22
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.23
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.24
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.24
ESP: Desired Velocity: 1, Desired Brake: 20, Actual Velocity: 0, u: 4.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 25, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
ESP: Desired Velocity: 0, Desired Brake: 20, Actual Velocity: 0, u: 0.25
